 id ,CompanySize,CompanyType,CompetePeers,DeveloperType,HaveAssembly,HaveC,HaveC#,HaveC++,HaveJava,HaveJavaScript,HaveObjective-C,HavePHP,HavePerl,HavePython,HaveR,HaveRuby,HaveSQL,HaveSwift,HaveTypeScript,HaveVB.NET,HaveVBA,JobSatisfaction,MajorUndergrad,Salary,WantAssembly,WantC,WantC#,WantC++,WantJava,WantJavaScript,WantObjective-C,WantPHP,WantPerl,WantPython,WantR,WantRuby,WantSQL,WantSwift,WantTypeScript,WantVB.NET,WantVBA
3953,100 to 499 employees,Publicly-traded corporation,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,Information technology networking or system administration,40001-50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3956,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,Computer science or software engineering,40001-50000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
3991,100 to 499 employees,Sole proprietorship or partnership not in startup mode,Strongly disagree,Web developer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,Computer science or software engineering,1-10000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3997,1000 to 4999 employees,Something else,Disagree,Developer with a statistics or mathematics background,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,8,A natural science,40001-50000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
3998,20 to 99 employees,Privately-held limited company not in startup mode,Strongly agree,Web developer,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,Mathematics or statistics,20001-30000,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4015,100 to 499 employees,Government agency or public school/university,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,10,A health science,10001-20000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4027,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Mobile developer,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Computer science or software engineering,80001-90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4033,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,A humanities discipline,60001-70000,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
4035,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,6,Computer science or software engineering,1-10000,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4039,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,6,Computer science or software engineering,20001-30000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4059,1000 to 4999 employees,State-owned company,Agree,Web developer,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,7,Computer science or software engineering,1-10000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4069,1000 to 4999 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,5,Computer science or software engineering,1-10000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
4075,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,Computer science or software engineering,1-10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4084,Fewer than 10 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,A non-computer-focused engineering discipline,40001-50000,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0
4087,10 to 19 employees,Pre-series A startup,Agree,Web developer,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,8,Computer engineering or electrical/electronics engineering,60001-70000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
4088,500 to 999 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,Computer engineering or electrical/electronics engineering,50001-60000,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4096,1000 to 4999 employees,State-owned company,Somewhat agree,Desktop applications developer,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,9,Computer science or software engineering,10001-20000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,8,A humanities discipline,50001-60000,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4113,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,4,Computer science or software engineering,1-10000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
4134,10000 or more employees,Publicly-traded corporation,Agree,Web developer,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,8,Computer science or software engineering,1-10000,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4139,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,Mathematics or statistics,80001-90000,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4142,1000 to 4999 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,A natural science,60001-70000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4155,100 to 499 employees,Sole proprietorship or partnership not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,Computer engineering or electrical/electronics engineering,1-10000,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
4173,Fewer than 10 employees,Pre-series A startup,Somewhat agree,Web developer,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,10,Computer science or software engineering,80001-90000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4188,10000 or more employees,Privately-held limited company not in startup mode,Disagree,Embedded applications/devices developer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,Mathematics or statistics,80001-90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,5000 to 9999 employees,Non-profit/non-governmental organization or private school/university,Agree,Data scientist,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,8,Computer science or software engineering,10001-20000,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4202,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6,A natural science,50001-60000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4205,10000 or more employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,40001-50000,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4206,Fewer than 10 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,Computer science or software engineering,50001-60000,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,0
4221,10000 or more employees,Publicly-traded corporation,Somewhat agree,Web developer,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,7,Computer engineering or electrical/electronics engineering,50001-60000,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0
4224,1000 to 4999 employees,Publicly-traded corporation,Disagree,Mobile developer,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,8,Computer engineering or electrical/electronics engineering,50001-60000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4226,10000 or more employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,Computer science or software engineering,70001-80000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4249,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Embedded applications/devices developer,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Computer engineering or electrical/electronics engineering,30001-40000,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,10 to 19 employees,Privately-held limited company not in startup mode,Disagree,Mobile developer,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,8,Computer science or software engineering,20001-30000,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
4262,5000 to 9999 employees,Publicly-traded corporation,Somewhat agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,A natural science,1-10000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
4263,Fewer than 10 employees,Sole proprietorship or partnership not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,4,A social science,1-10000,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4264,1000 to 4999 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,A natural science,40001-50000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4265,I prefer not to answer,Publicly-traded corporation,Agree,Web developer,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,Computer science or software engineering,110001-120000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4271,10 to 19 employees,Venture-funded startup,Agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,10,Computer science or software engineering,40001-50000,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
4272,10 to 19 employees,Venture-funded startup,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,A non-computer-focused engineering discipline,20001-30000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4285,1000 to 4999 employees,Publicly-traded corporation,Agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7,Computer science or software engineering,80001-90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,1000 to 4999 employees,Privately-held limited company not in startup mode,Disagree,Embedded applications/devices developer,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,A natural science,50001-60000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4295,10 to 19 employees,Venture-funded startup,Strongly disagree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,8,Computer science or software engineering,60001-70000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4297,I prefer not to answer,I prefer not to answer,Agree,Mobile developer,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,6,Computer science or software engineering,1-10000,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4319,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,9,Computer science or software engineering,30001-40000,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0
4331,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,7,Computer science or software engineering,30001-40000,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
4342,Fewer than 10 employees,Sole proprietorship or partnership not in startup mode,Agree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,I never declared a major,10001-20000,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0
4345,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,7,Computer science or software engineering,40001-50000,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4355,1000 to 4999 employees,Government agency or public school/university,Agree,Other,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8,Something else,20001-30000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4363,100 to 499 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,8,Computer science or software engineering,40001-50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4368,Fewer than 10 employees,Pre-series A startup,Somewhat agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,Computer science or software engineering,1-10000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4376,10 to 19 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,50001-60000,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0
4388,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,5,Computer science or software engineering,60001-70000,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0
4397,500 to 999 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,A humanities discipline,10001-20000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4400,10 to 19 employees,Privately-held limited company not in startup mode,Disagree,Developer with a statistics or mathematics background,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,Computer science or software engineering,40001-50000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4401,Fewer than 10 employees,Pre-series A startup,Disagree,Machine learning specialist,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,Mathematics or statistics,50001-60000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4403,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Systems administrator,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,A social science,20001-30000,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4432,500 to 999 employees,State-owned company,Somewhat agree,Developer with a statistics or mathematics background,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5,Mathematics or statistics,30001-40000,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
4434,100 to 499 employees,Sole proprietorship or partnership not in startup mode,Disagree,Web developer,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,Mathematics or statistics,40001-50000,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
4446,100 to 499 employees,Privately-held limited company not in startup mode,Agree,Desktop applications developer,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,8,Computer science or software engineering,30001-40000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,8,Mathematics or statistics,70001-80000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4471,20 to 99 employees,Privately-held limited company not in startup mode,Agree,Developer with a statistics or mathematics background,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,7,Computer science or software engineering,50001-60000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4488,Fewer than 10 employees,Sole proprietorship or partnership not in startup mode,Disagree,Web developer,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,10,Fine arts or performing arts,10001-20000,0,0,1,0,0,1,0,1,0,1,0,0,1,1,1,0,0
4493,5000 to 9999 employees,I prefer not to answer,Disagree,Web developer,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,9,Computer science or software engineering,110001-120000,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
4499,1000 to 4999 employees,Government agency or public school/university,Somewhat agree,Desktop applications developer,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,Management information systems,40001-50000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
4502,1000 to 4999 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,Computer science or software engineering,20001-30000,0,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0
4504,Fewer than 10 employees,Sole proprietorship or partnership not in startup mode,Disagree,Web developer,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,5,Computer science or software engineering,1-10000,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4518,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,Computer science or software engineering,20001-30000,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4522,100 to 499 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6,Computer programming or Web development,30001-40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526,10000 or more employees,Privately-held limited company not in startup mode,Disagree,Mobile developer,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,Computer engineering or electrical/electronics engineering,1-10000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,6,Computer science or software engineering,10001-20000,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
4532,Fewer than 10 employees,Sole proprietorship or partnership not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,8,Computer science or software engineering,70001-80000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
4543,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8,Computer science or software engineering,30001-40000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4549,20 to 99 employees,Privately-held limited company not in startup mode,Strongly agree,Web developer,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6,Computer science or software engineering,1-10000,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
4550,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,8,Computer science or software engineering,60001-70000,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4553,20 to 99 employees,Venture-funded startup,Disagree,Web developer,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,8,A non-computer-focused engineering discipline,40001-50000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4556,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Desktop applications developer,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,8,A humanities discipline,90001-100000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4557,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Agree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,Computer science or software engineering,10001-20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4565,10000 or more employees,I prefer not to answer,Disagree,Other,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,9,Computer science or software engineering,30001-40000,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0
4587,100 to 499 employees,Sole proprietorship or partnership not in startup mode,Somewhat agree,Data scientist,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,6,A non-computer-focused engineering discipline,30001-40000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4597,5000 to 9999 employees,Publicly-traded corporation,Strongly agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,5,Computer programming or Web development,1-10000,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
4599,20 to 99 employees,Privately-held limited company not in startup mode,Somewhat agree,Mobile developer,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,8,Computer science or software engineering,90001-100000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4608,500 to 999 employees,Privately-held limited company not in startup mode,Strongly disagree,Web developer,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,Computer science or software engineering,1-10000,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4611,Fewer than 10 employees,Privately-held limited company not in startup mode,Somewhat agree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,8,Computer science or software engineering,80001-90000,0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,0,0
4629,20 to 99 employees,Privately-held limited company not in startup mode,Strongly agree,Web developer,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,8,Computer programming or Web development,1-10000,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
4644,5000 to 9999 employees,Publicly-traded corporation,Strongly agree,Web developer,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,7,Computer science or software engineering,70001-80000,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0
4648,100 to 499 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,7,Computer science or software engineering,10001-20000,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4658,20 to 99 employees,Sole proprietorship or partnership not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,6,Computer programming or Web development,10001-20000,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
4659,100 to 499 employees,Venture-funded startup,Strongly disagree,Mobile developer,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,9,Fine arts or performing arts,80001-90000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4670,100 to 499 employees,Publicly-traded corporation,Strongly disagree,Web developer,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8,Information technology networking or system administration,1-10000,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4673,10000 or more employees,Publicly-traded corporation,Agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,Computer science or software engineering,30001-40000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4686,20 to 99 employees,Publicly-traded corporation,Somewhat agree,Web developer,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,A social science,30001-40000,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4687,Fewer than 10 employees,Privately-held limited company not in startup mode,Agree,Web developer,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,5,Mathematics or statistics,110001-120000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4690,10000 or more employees,Publicly-traded corporation,Strongly disagree,Web developer,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6,Computer science or software engineering,10001-20000,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
4699,20 to 99 employees,Privately-held limited company not in startup mode,Disagree,Web developer,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,Computer science or software engineering,40001-50000,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
